"Study","Study.year","Study.month","Duration.month","Latitude","Longitude","Family","Species","Herbivore","N.species","Leaf.age","No.plants","No.leaves","Units","damage","Region"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hombroniana","all",1,"Mature",1,50,50,0.013482972,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hombroniana","all",1,"Mature",1,50,50,0.041609309,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.009903611,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.060783369,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus iodotricha","all",1,"Mature",1,50,50,0.004832918,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus iodotricha","all",1,"Mature",1,50,50,0.019521137,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.005045018,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.007521428,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.016059787,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.008369969,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.004418163,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.003296535,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.007599441,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.003765834,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.000479975,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.032462667,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.030905738,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.024526565,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.02542934,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.005390512,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.086708912,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.064193485,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.051155251,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus wassa","all",1,"Mature",1,50,50,0.003977264,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.006775196,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.002103789,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.007471959,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.010261909,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.006936604,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.020593398,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.007063877,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.007063877,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.02457547,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,4.564621e-05,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.024572709,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.023105622,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.008647195,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.008280408,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus endochaete","all",1,"Mature",1,50,50,0.023318034,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus endochaete","all",1,"Mature",1,50,50,0.001317231,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus endochaete","all",1,"Mature",1,50,50,0.016569937,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus endochaete","all",1,"Mature",1,50,50,0.007493266,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.025319777,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.004257012,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.044716072,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.005558559,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus iodotricha","all",1,"Mature",1,50,50,0.011622511,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus iodotricha","all",1,"Mature",1,50,50,0.004398144,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.048445947,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.021168106,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.007055342,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.003068176,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.001152041,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.001152041,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.001070593,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.003677037,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.012336906,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.005237318,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.00692874,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.016843324,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.012169727,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus hahliana","all",1,"Mature",1,50,50,0.000132994,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.001081321,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Ficaceae","Ficus saccata","all",1,"Mature",1,50,50,0.001081321,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000795293,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.00116192,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000385483,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.001514007,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.001881146,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.002612326,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000391652,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000363737,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000366877,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,7.586141e-05,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.000211359,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.00198055,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.001044257,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.000207109,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.000810612,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.008082342,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.00046275,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.000583706,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.002588376,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.011920606,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.005134258,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.000567642,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.000215395,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.006447834,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,3.178888e-05,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,4.087142e-05,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.000204884,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.013682128,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.0003234,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.010888427,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000783896,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.004350388,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000176509,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.005546722,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000904789,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.001233458,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,9.058034e-05,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.02240691,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000109485,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.002229976,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.004137601,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.000845614,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.004352781,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.000520906,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.003760183,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.00202332,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.011128376,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.000388744,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.025511949,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.000336244,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.005868587,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.000454189,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.004727977,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000885878,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.0048069,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.002150141,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.002297028,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.00048291,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.015973044,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.003560483,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.003400115,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.004525376,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.003909648,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.001289953,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.015643823,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,3.576249e-05,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.009371261,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.002390383,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.010883013,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.001301643,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.014778743,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.001432349,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.00459709,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine womersleyi","all",1,"Mature",1,50,50,0.000864998,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.017123653,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Euphorbiaceae ","Macaranga melanosticta","all",1,"Mature",1,50,50,0.000952887,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.003760183,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Pittosporaceae","Pittosporum berberidoides","all",1,"Mature",1,50,50,0.004444986,"Asia"
"10.1111/jbi.14686",2021,3,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.011128376,"Asia"
"10.1111/jbi.14686",2020,7,6,-5.779444444,145.1863889,"Primulaceae","Myrsine papuana","all",1,"Mature",1,50,50,0.000500102,"Asia"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.003120628,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.012971408,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.137729249,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.03341836,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.004199289,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.001087703,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.086514702,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.365151437,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.162054676,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.015597776,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.13798492,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.31067767,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.000824083,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.197227247,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.002314378,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.01516229,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.00357397,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.000933635,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.06152534,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.013057466,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.078855,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.004497474,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.625292355,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.025107699,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.005442507,"Americas"
"10.1002/ecy.3765",2013,12,13,10.42361111,-84.01694444,"Piperaceae","Piper sp.","all",1,"Mature",20,NA,20,0.00787666,"Americas"
